recipe_id,step,recipe
572,1,18센티 편수 냄비 기준 입니다 :-) 멸치 다시마 육수를 내면서 무1/3개(350g)를 같이 넣어 끓여 주세요  저는 파뿌리 두개도 넣었지만 파뿌리는 생략가능 합니다 ^^
572,2,그사이 오징어(한마리)도 먹기좋게 썰어 주시구요~
572,3,"양파반개,땡초두개,다진마늘1T,대파한줄기도 썰어 주셔요~"
572,4,멸치육수가 적당히 우러나면 멸치랑 다시마는 건져 버린후 5분정도 무를 더 끓이시다가
572,5,오징어를 넣어 주세요~
572,6,"고춧가루2T(취향껏),국간장2T 넣어 주시구요~"
572,7,"그다음 마늘,땡초,양파를 몽땅넣고 끓이시면서 중간중간 거품이 생기면 제거 해주세요~"
572,8,마지막으로 대파 넣어 푹~~끓여 주시면 끝이에요^~^
572,9,맛을 보시고 모지란 간은 맛소금으로 맞춰 주셔요 ^~^
572,10,"이상, 시원 칼칼한 오징어국 만들기 였습니다 :-)  바로 끓여서 드시는것 보다 한번 끓인후에 한김 식혀 다시 끓이시면 무랑 오징어의 향이 국물에 우러나서 더맛있어요 ^~^"
573,1,"먼저 다시마와 건새우, 멸치를 넣고 육수를 끓여주세요."
573,2,오징어는 미리 내장을 제거하고 껍질을 벗겨 손질해 두었고 어묵을 조금 굵게 채썰어 준비합니다.
573,3,"완성낸 육수에서 다시마와 건새우, 멸치를 건져내고 다진마늘 1작은술을 넣어 한소끔 끓여주세요."
573,4,끓고나면 여기에 오징어부추어묵을 넣어 줍니다.
573,5,그리고 양파와 오징어를 넣고 한소끔 끓여주세요.
573,6,여기에 고춧가루 2/3큰술을 넣어줍니다.
573,7,국간장 1큰술을 넣은 후 간을 보시고 조금 싱거우시면 소금 약간을 넣어주세요.
573,8,마지막으로 대파와 홍고추를 넣은 후 불을 꺼 마무리합니다.
574,1,"오징어는 껍질을 벗겨서 약 1센티 두께로 잘라서 준비하고, 무는 나박썰기, 양파는 채썰기, 애호박은 먹기좋게 대파는 어슷썰기 해주세요."
574,2,냄비에 나박썰기한 무와 다진마늘 1/2큰술..그리고 국간장 1작은술을 넣고.. 달달 볶아 줍니다. 참기름 넣지 않습니다!! 무에서 나오는 수분만으로 볶아 줍니다. 무를 볶을때 국간장을 넣고 볶으면 더 구수하고 간도 잘 베어들어 맛있답니다.
574,3,무가 흐물하게 볶아지면 미리 준비해 둔 바지락육수 4C을 부어주고 채 썰어둔 양파도 함께 넣어 줍니다. 바지락 육수가 없으신분은 멸치다시마 육수를 이용해주세요.
574,4,팔팔 끓어오르면 애호박과 오징어를 넣고 한소끔 더 끓여줍니다.
574,5,마지막에 대파넣고 거품 걷어내 주고.. 모자라는 간은 굵은소금으로 해주면 완성입니다. 전 바지락 육수가 워낙 진해서 따로 간하지 않았답니다.
575,1,무는 나박썰어주고 고춧가루 1스푼을 넣어 버무려둔다.
575,2,오징어는 깨끗히 씻어 먹기좋게 잘라 준비
575,3,들기름 2스푼을 넣은 팬을 달구고
575,4,고춧가루에 버무린 무를 볶아준다. 고춧가루가 익는 향이 날때까지 충분히 볶는다.
575,5,그 사이 대파의 흰 부분을 토막내 잘라주고
575,6,대파의 초록부분을 어슷썰어 준비한다.
575,7,무가 어느정도 익었다고 생각되면 준비한 육수  또는 물을 넣은 후 고추장 1스푼
575,8,마늘 1/2스푼
575,9,토막낸 대파를 넣고 무가 완전히 익을때까지 끓인다.
575,10,까나리액젓 또는 멸치액젓을 1스푼 넣어준다.
575,11,무가 투명해지면 오징어와 후추 고춧가루를 넣고 끓이다가
575,12,오징어가 익었을때 대파의 초록부분과 청양고추를  취향껏 넣고 1분간 더 끓여준다.
575,13,더 얼큰한 맛을 원할땐 고춧가루를 1스푼 더하고 청양고추 1~2개정도 더 넣어주면 된다. 해장용으로도 좋은 오징어국 완성 !
576,1,"먼저, 재료의 껍질을 벗겨줘야하는데요. 토란의 껍질엔 독성이 있어서 손으로 작업하시면 안되구요. 꼭! 장갑을 끼고 하셔야해요. 그리고 손으로 벗기셨을때에 굉장히 가려워요. 점액이 있는 재료다보니 찐득거림이 있어요. 처음 해보는 상황에 순간 당황했다죠. 껍질을 벗기셨으면은 일단 5~10분정도 끓는물에 데쳐주세요. 데쳐주시면 아린맛과 점액이 사라지거든요."
576,2,"들어갈 재료는 소고기를 넣었는데, 꼬기를 넣지 않는분들은 다시마 우린 육수에 버섯과 두부를 넣고 많이들 끓이시더라구요. 그런데, 소고기육수에 끓이면 국물맛이 깊고 구수한맛이 더 좋아서 전 꼬기를 넣었어요 ^^"
576,3,냄비에 다진마늘 1/2스푼과 꼬기를 넣고 물 50ml와 함께 볶아주세요. 전 고기에 먼저 간을 했는데요. 국간장 1스푼을 넣고 함께 볶았어요.
576,4,고기의 핏물이 어느정도 사라지면 물 1L를 넣고 끓여주세요. 육수가 어느정도 우려나와야 해요. 끓이는 과정에서 물은 졸여지니 많은 물양은 아니에요.
576,5,육수가 어느정도 우려나오면 토란을 넣고 익힘상태로 끓여주시다가
576,6,"들깨 3스푼정도 넣고,"
576,7,대파를 넣고 끓여주시면 끝!
577,1,토란은 장갑을 끼고 껍질을 벗겨 냅니다.
577,2,껍질을 제거한 토란은 깨끗이 씻어 팔팔 끓는 물에 소금을 조금 넣고 삶아 줍니다.
577,3,삶아낸 토란은 찬물에 담궜다 사용해요.
577,4,쇠고기는 찬물에 담궈 핏물을 제거한 후 팔팔 끓여 육수를 낸 후 무우 와 감자를 넣고 끓여 줍니다.
577,5,무우가 투명해 지기 시작하면 삶은 토란을 넣고 끓여 줍니다.
577,6,국물과 토란이 맛있게 잘 끓으면 국간장이나 소금으로 간을 하고 대파를 넣어 마무리 해줍니다.
578,1,소금2T를 넣고 토란이 다 잠길정도의 물을 넣고 끓여줍니다.
578,2,"토란을 넣고 10분정도 데쳐줍니다토란400g, 물, 소금2T냄비센불"
578,3,찬물에 여러번 헹구어줍니다  달걀 삶은 뒤 찬물에 담그는 것과 같은 방법이예요 그래야 껍질이 잘 벗겨져요
578,4,"고무장갑, 일회용장갑을 끼고 껍질을 벗겨줍니다. 데쳐진 토란은 그냥 문지르면 벗겨지기도 하고 칼로 살짝 벗겨내시면 됩니다.고무장갑 or 일회용장갑 뮤신이라는 독성성분이 있어서 맨손으로 만지면 손이 간지러워요. 반드시 장갑착용 후 손질해주세요."
578,5,토란의 아린맛을 없애기 위해 껍질 벗긴 알토란은 30분정도 찬물에 담가둡니다. 손질된 토란은 소금물에 데친거기때문에 지퍼팩에 담아 냉동보관하시면됩니다.
578,6,재료를 준비해줍니다
578,7,"멸치육수를 이용해서 국물 맛을 낼거예요  멸치가루 2T, 다시마2조각을 물 800ml에 넣고 끓여줍니다멸치가루 2T, 다시마2조각,물 800ml냄비"
578,8,양파는 가늘게 채 썰어줍니다
578,9,토란은 먹기좋게 썰어줍니다
578,10,대파는 잘게 썰어줍니다
578,11,"끓는 육수에 멸치가루와 다시마2조각은 건져내고, 된장2T를 넣어 풀어줍니다된장2T"
578,12,된장 푼 육수가 끓기전에 토란을 넣고 10분정도 끓여줍니다.
578,13,토란이 익었는지 확인하려면 젓가락으로 찔러보세요.
578,14,"토란이 다 익었다면 미리 썰어둔 양파와 대파를 모두 넣고, 30초~1분정도 더 끓여줍니다"
578,15,구수하고 맛있는 토란국 완성!
579,1,소고기는 핏물을 제거한다. 핏물을 제거한 소고기는 국간장 1/2숟갈을 넣어준다.
579,2,"청주 1숟갈, 다진 마늘 1/3숟갈을 넣어준다."
579,3,참기름 1/2숟갈을 넣고 조물조물 무쳐 30분간 재운다.
579,4,대파는 어슷 썬다.
579,5,저는 그냥 깨끗이 씻은 다음 비닐장갑을 끼고 칼로 살살 껍질을 벗겨 주었는데요. 토란을 깨끗이 씻어 끓는 물에 3분 정도 살짝 데쳐서 찬물에 헹궈 칼로 벗기면 아주 쉽게 잘 벗겨진답니다.
579,6,껍질을 벗긴 토란은 쌀뜨물에 담가 아린 맛을 없애 주거나
579,7,손질한 토란은 끓는 물에 소금을 조금 넣고 3분 정도 데쳐 찬물에 헹궈 주면 아린 맛을 없애 준다고 합니다.
579,8,무는 나박나박 썬다.
579,9,두부는 먹기 좋은 크기로 네모나게 썬다.
579,10,냄비에 참기름을 두르고 재워둔 소고기를 살짝 볶아 준다.
579,11,"소고기가 익기 시작하면 물 8컵을 붓고 무, 토란, 다시마를 넣어 끓인다."
579,12,중간에 떠오르는 거품은 제거한다.
579,13,팔팔 끓어오르면 중불로 줄여 다시마는 건져내어 잘게 채 썬다.
579,14,토란이 푹 무르도록 15분 정도 끓인 다음
579,15,"대파, 다진 마늘, 국간장을 넣고 한소끔 휘리릭 끓인다. 모자라는 간은 소금으로 맞춘다. 마지막에 들깨가루 넣어 주면 들깨토란국이 되겠죠."
580,1,토란은 깨끗하게 물에 한번 깨끗하게 씻어 잔여물을 제거 해주세요 그런다음 토란은 끓는물에 소금 조금 넣고 5분정도 삶아 주세요 삶아준 토란은 칼이나 손을 이용해 껍질을 벗져주세요 토란은 맨손으로 만지면 가려움증이 유발되기 때문에 반드시 장갑이나 일회용 장갑을 착용하시고 토란을 만져야 합니다 소금물에 삶은 토란은 손으로 만져도 되지만 피부가 예민해 일회용 장갑을 착용하고 칼로 토란껍질을 제거해줬습니다 껍질을 제거할때는 손이 많이 미끄러우니 조심하셔야 합니다 토란을 손질할때 먼저 토란껍질을 제거하고 토란
580,2,껍질을 제거한 토란은 흐르는물에 깨끗하게 씻어 줍니다 깨끗하게 씻은 토란은 쌀뜨물에 한번더 삶아줍니다 3분정도 삶아 토란을 익혀줍니다 삶아준 토란은 먹기 좋은 크기로 잘라줍니다 토란을 손질하는 방법은 보통 두가지가 있습니다 저처럼 토란알을 그대로 삶아 껍질을 벗긴후 쌀뜨물에 30분 담가두거나 아니면 토란껍질을 제거하고 쌀뜨물에 30분 담가 뒀다가 소금물에 삶아주는 방법입니다 편한 조리방법을 택하시면 좋을듯합니다 토란의 미끄러운 성분은 뮤신이라고 하는데 쌀뜨물에 담궈두면 조금 덜해진다고 합니다
580,3,불린 표고는 밑둥을 잘라내고 물기를 제거한뒤 잘게 잘라줍니다 들깨가루 2큰술 찹쌀가루 2큰술을 넣고 육수 종이컵 한컵을 넣어 미리 풀어줍니다  들깨가루와 찹쌀가루를 미리 풀어주면 넣을때 뭉치지도 않아 조리하기 편합니다 표고버섯이 없으면 다른 야채를 넣어도 상관없습니다 들깨가루와 토란 그리고 표고버섯향이 조리를 해본결과 제일 잘어울리는거 같아 항상 이렇게 들깨 토란국을 만들어 먹습니다
580,4,육수 3컵을 넣고 익힌 토란과 표고버섯을 넣어 끓여줍니다 한번 끓여준 토란은 마지막으로 잘익었는지 젓가락으로 잘확인해주고 풀어둔 들깨와 찹쌀가루를 넣어 주시면 됩니다 살살 저어 농도를 봐주시고 소금과 다진마늘을 넣어주면 완성입니다 들깨토란국은 걸쭉하게 먹는 분들도 계시고 약간 무르게 국처럼 먹는분들도 계십니다 육수의 농도를 조절해서 드시면 좋을거 같습니다
580,5,들깨토란국은 걸쭉하게 먹는 분들도 계시고 약간 무르게 국처럼 먹는분들도 계십니다 육수의 농도를 조절해서 드시면 좋을거 같습니다
580,6,들깨 토란국 완성입니다 토란 손질이 어렵다고 생각하시는 분들이 많으세요 토란을 손으로 만지면 가려움증이 있지만 생각해보면 쉬운 요리에 속하는거 같아요 들깨랑 잘어울리는 토란국은 찹쌀가루가 들어가 부드럽고 먹기도 편하더라구요 토란국을 아침식사로 먹으면 부담없이 식사할수 있어요 토란은 소고기를 넣고 맑은 국으로 만들어 먹기도 해요 오늘 저녁에는 건강에도 좋은 토란국 어떠세요?
581,1,무는 0.5cm얇기로 썰고 소고기도 먹기좋게 썰어 밑간해둡니다. 대파는 어슷썰기하고 두부는 키친타올에 물기를 빼서 잘라준비합니다. 팬을 달군뒤 오일을 약간 두르고 두부를 노릇하게 구워 반으로 잘라 놓아요.
581,2,냄비에 무를 넣고 국간장을 반큰술넣고 달달 볶아주다가 소고기를 넣고 같이 볶아주세요. 고기가 익을 때쯤 물을 붓고 두부를 넣고 끓여주세요.
581,3,소금간은 마지막에 해주면 됩니다. 끓으면 대파를 넣어주고 다진마늘도 넣고 마지막으로 간을 보고 소금으로 맞춰주세요. 저희집은 제사를 지내서 마늘을 넣지않는데요 기호에 맞게 넣어주시면 됩니다.
582,1,"무를 깍둑썰기 해야하는데 자르고 나니 소고기무국에 들어가는 것처럼잘랐더라구요. 뭐 선택입니다 : ) 무를 자르고, 소고기와 함께 각각 국간장 1T로 10분정도 밑간을 해 놓아주세요."
582,2,"참기름을 두른 냄비에 고기를 먼저 볶아주고, 무도 볶아주세요."
582,3,어느정도 고기와 무가 익어가면 물 4~5컵을 넣어주세요. 소고기탕국은 대부분건더기가 더 많은데요. 저희는 집에서 먹을것이어서 국물을 많이 잡았답니다. (조절하셔요!)
582,4,탕국 국물의 핵심은 다시마인데요. 다시마를 3장정도 넣어서 국물을 우려내시면 되요.
582,5,국물이 끓으면서 위에 뜨는 거품들은 잘 걷어내주세요.
582,6,그리고 다시마도 건져내주세요. 다시마는 나중에 잘라서 넣어줄꺼여서 버리시지 마시고 물에 살짝 헹궈 놔두셔요.
582,7,국물의 간은 국간장과 소금으로 해주세요. 제사음식은 약간 심심하게 한다고 하니 조절해서 넣어주세요.
582,8,두부를 넣어주고 부르르 끓여내면 소고기탕국 완성이랍니다.
582,9,아까 꺼내 놓았던 다시마를 길게 짜르셔도 좋고 네모나게 자르셔도 좋고 취향껏 잘라서 넣어주세요.
582,10,원래 소고기탕국에는 다진마늘을 넣지 않지만 저희는 국으로 먹을거여서 다진마늘을 조금 넣어주었답니다. (선택사항이예요)
582,11,탕국은 끓여놓은 다음날 한번 더 끓여서  먹으면 더 맛있답니다 : ) 맛이 깊어지나봐요~!
583,1,"닭을 냄비에 넣고 한번 끓인물은 버리시고 다시 물을 닭이 잠길정도로 넣고 대파,양파,마늘,통후추를 넣어 닭이 익을때까지 푹1시간이상 삶아주신후에"
583,2,체에 면보를 받쳐 육수를 걸러주신다음 냉장고에 넣어 차게 식혀주세요~
583,3,"닭은 결대로 찢어 소금,후추를 넣어 밑간해주시고"
583,4,표고버섯은 채썰어 양념재료를 모두 넣어 섞어주세요
583,5,오이는 채썰어 오이초절임재료를 모두 넣어 20분정도 재워 주세요
583,6,달걀은 체에 걸러 지단을 부쳐주세요
583,7,달걀지단을 부쳐 돌돌 말아 채썰어주시고 표고버섯은 볶아준비해주시고
583,8,"오이초절임은 물기를 꼬옥 짜 준비해주세요 냉장고에 차게 식힌 육수는 윗면에 기름기라 종이처럼 뜨는데요~ 살살 걷어내 주시면 된답니다~~ 기름기를 걷어낸육수에 연겨자,식초,설탕,소금,간장을 넣어 간해주세요~~"
583,9,국수는 삶아 찬물로 헹구어 물기제거후에
583,10,그릇에 담고 닭육수를 붓고
583,11,"초절임오이,닭,표고버섯,달걀지단을 올리고 검정깨 솔솔 뿌리고 시원하게 얼음 동동 띄워드시면 된답니다~~"
584,1,쇠고기(400g)는 덩어리 채 찬 물에 3시간 이상 담가 핏물을 빼고... 중간에 2-3차례 물을 갈아주도록 하세요.
584,2,"핏물을 뺀 쇠고기는 듬성듬성 썰어 주고, 무는 도톰하게 나박썰기 해서 준비합니다."
